Id,Zone,Task operation,Duration,Resources,Craft,Construciton order
548.0,z1,Interior Walls,3,2,Electrician,547.0
549.0,z1,Sewage,3,1,Electrician,548.0
550.0,z1,Piping,1,1,Concrete,549.0
551.0,z1,Sewage,8,1,Painter,550.0
552.0,z1,Structural Foundation,8,1,Electrician,551.0
553.0,z1,Floor,1,1,Painter,552.0
554.0,z1,Floor,5,3,Painter,553.0
555.0,z1,Gypsum,8,2,Carpenter,554.0
556.0,z1,Structural Foundation,8,1,Electrician,555.0
557.0,z1,Structural Walls,7,2,Carpenter,556.0
558.0,z1,Floor,6,1,Concrete,557.0
559.0,z1,Structural Foundation,4,3,Electrician,558.0
560.0,z1,Sewage,9,1,VVS,559.0
561.0,z1,Gypsum,8,3,Concrete,560.0
562.0,z1,Interior Walls,8,1,Concrete,561.0
563.0,z1,Sewage,8,2,Painter,562.0
564.0,z1,Structural Foundation,3,3,Concrete,563.0
565.0,z1,Sewage,9,3,Concrete,564.0
566.0,z1,Electricity,1,2,VVS,565.0
567.0,z1,Interior Walls,2,1,Painter,566.0
568.0,z1,Gypsum,2,1,Painter,567.0
569.0,z1,Gypsum,4,2,Electrician,568.0
570.0,z1,Structural Foundation,5,3,Painter,569.0
571.0,z1,Structural Walls,7,3,Carpenter,570.0
572.0,z1,Floor,3,3,VVS,571.0
573.0,z1,Sewage,5,1,Electrician,572.0
574.0,z1,Electricity,9,2,Electrician,573.0
575.0,z1,Interior Walls,4,2,Carpenter,574.0
576.0,z1,Electricity,4,1,Carpenter,575.0
577.0,z1,Gypsum,6,3,Carpenter,576.0
578.0,z1,Structural Walls,9,2,Electrician,577.0
579.0,z1,Structural Walls,8,2,VVS,578.0
580.0,z1,Interior Walls,1,3,Carpenter,579.0
581.0,z1,Floor,4,2,Painter,580.0
582.0,z1,Piping,4,2,VVS,581.0
583.0,z1,Structural Walls,1,1,Painter,582.0
584.0,z1,Structural Foundation,7,2,VVS,583.0
585.0,z1,Electricity,7,3,Electrician,584.0
586.0,z1,Floor,5,1,Painter,585.0
587.0,z1,Floor,1,3,VVS,586.0
588.0,z1,Piping,5,3,VVS,587.0
589.0,z1,Interior Walls,2,3,Concrete,588.0
590.0,z1,Interior Walls,4,3,VVS,589.0
591.0,z1,Floor,6,2,Painter,590.0
592.0,z1,Piping,8,2,Concrete,591.0
593.0,z1,Interior Walls,4,3,VVS,592.0
594.0,z1,Sewage,4,1,VVS,593.0
595.0,z1,Interior Walls,7,2,VVS,594.0
596.0,z1,Floor,7,1,Carpenter,595.0
597.0,z1,Gypsum,3,2,Painter,596.0
598.0,z1,Sewage,4,1,Electrician,597.0
599.0,z1,Sewage,8,2,VVS,598.0
600.0,z1,Electricity,4,3,VVS,599.0
601.0,z1,Interior Walls,7,1,Concrete,600.0
602.0,z1,Sewage,9,2,Electrician,601.0
603.0,z1,Electricity,7,2,Carpenter,602.0
604.0,z1,Sewage,2,3,Electrician,603.0
605.0,z1,Sewage,8,1,Concrete,604.0
606.0,z1,Sewage,3,3,Carpenter,605.0
607.0,z1,Structural Walls,7,1,Carpenter,606.0
608.0,z1,Electricity,5,3,Carpenter,607.0
609.0,z1,Electricity,7,1,Carpenter,608.0
610.0,z1,Structural Walls,9,2,Carpenter,609.0
611.0,z1,Structural Walls,9,3,Electrician,610.0
612.0,z1,Floor,5,1,VVS,611.0
613.0,z1,Structural Foundation,9,1,Concrete,612.0
614.0,z1,Interior Walls,1,3,Carpenter,613.0
615.0,z1,Structural Foundation,6,3,Electrician,614.0
616.0,z1,Interior Walls,8,1,VVS,615.0
617.0,z1,Structural Foundation,6,3,Concrete,616.0
618.0,z1,Floor,9,3,Electrician,617.0
619.0,z1,Interior Walls,1,2,Concrete,618.0
620.0,z1,Piping,1,2,Concrete,619.0
621.0,z1,Structural Foundation,5,1,Electrician,620.0
622.0,z1,Structural Walls,1,2,Concrete,621.0
623.0,z1,Structural Walls,5,2,Electrician,622.0
624.0,z1,Interior Walls,9,3,Carpenter,623.0
625.0,z1,Sewage,1,3,VVS,624.0
626.0,z1,Sewage,8,2,VVS,625.0
627.0,z1,Gypsum,3,1,Carpenter,626.0
628.0,z1,Electricity,5,1,VVS,627.0
629.0,z1,Interior Walls,9,2,Carpenter,628.0
630.0,z1,Structural Walls,3,1,Painter,629.0
631.0,z1,Structural Walls,2,2,Painter,630.0
632.0,z1,Interior Walls,5,3,Carpenter,631.0
633.0,z1,Sewage,6,1,Concrete,632.0
634.0,z1,Piping,5,1,Carpenter,633.0
635.0,z1,Floor,3,1,Carpenter,634.0
636.0,z1,Sewage,6,2,Concrete,635.0
637.0,z1,Structural Foundation,1,1,Painter,636.0
638.0,z1,Piping,8,1,Concrete,637.0
639.0,z1,Electricity,5,1,Painter,638.0
640.0,z1,Sewage,2,2,Carpenter,639.0
641.0,z1,Structural Foundation,9,3,Electrician,640.0
642.0,z1,Structural Foundation,4,1,Carpenter,641.0
643.0,z1,Structural Walls,8,3,Carpenter,642.0
644.0,z1,Electricity,2,2,Painter,643.0
645.0,z1,Interior Walls,9,3,Painter,644.0
646.0,z1,Structural Foundation,1,1,Concrete,645.0
647.0,z1,Structural Foundation,6,1,Electrician,646.0
648.0,z1,Electricity,7,2,VVS,647.0
649.0,z1,Floor,5,1,Painter,648.0
650.0,z1,Piping,9,3,Carpenter,649.0
651.0,z1,Floor,5,2,Concrete,650.0
652.0,z1,Floor,2,2,Carpenter,651.0
653.0,z1,Sewage,1,3,Electrician,652.0
654.0,z1,Electricity,2,3,Concrete,653.0
655.0,z1,Structural Foundation,3,3,VVS,654.0
656.0,z1,Structural Foundation,3,1,Electrician,655.0
657.0,z1,Gypsum,1,3,VVS,656.0
658.0,z1,Structural Foundation,7,3,VVS,657.0
659.0,z1,Structural Foundation,9,1,VVS,658.0
660.0,z1,Piping,2,1,Concrete,659.0
661.0,z1,Piping,3,2,Concrete,660.0
662.0,z1,Structural Foundation,2,1,Carpenter,661.0
663.0,z1,Floor,8,3,VVS,662.0
664.0,z1,Structural Walls,3,2,VVS,663.0
665.0,z1,Structural Foundation,1,3,Electrician,664.0
666.0,z1,Electricity,3,2,Painter,665.0
667.0,z1,Electricity,1,1,Electrician,666.0
668.0,z1,Gypsum,7,3,Electrician,667.0
669.0,z1,Gypsum,9,1,Painter,668.0
670.0,z1,Structural Foundation,4,1,Concrete,669.0
671.0,z1,Structural Foundation,3,3,Painter,670.0
672.0,z1,Structural Foundation,4,2,Electrician,671.0
673.0,z1,Floor,2,1,Painter,672.0
674.0,z1,Floor,9,3,VVS,673.0
675.0,z1,Structural Walls,7,3,Painter,674.0
676.0,z1,Piping,6,2,Concrete,675.0
677.0,z1,Electricity,2,3,VVS,676.0
678.0,z1,Piping,3,2,Carpenter,677.0
679.0,z1,Structural Walls,6,1,Painter,678.0
680.0,z1,Electricity,1,2,Painter,679.0
681.0,z1,Gypsum,2,3,VVS,680.0
682.0,z1,Structural Foundation,5,1,VVS,681.0
683.0,z1,Gypsum,5,2,Carpenter,682.0
684.0,z1,Interior Walls,3,1,Painter,683.0
685.0,z1,Floor,1,1,Painter,684.0
686.0,z1,Interior Walls,2,2,Concrete,685.0
687.0,z1,Structural Foundation,6,3,Concrete,686.0
688.0,z1,Sewage,8,2,Painter,687.0
689.0,z1,Structural Walls,2,2,Concrete,688.0
690.0,z1,Structural Foundation,6,1,Painter,689.0
691.0,z1,Electricity,2,2,Painter,690.0
692.0,z1,Structural Walls,8,3,VVS,691.0
693.0,z1,Structural Walls,6,3,Electrician,692.0
694.0,z1,Floor,4,2,Carpenter,693.0
695.0,z1,Interior Walls,5,1,Painter,694.0
696.0,z1,Structural Foundation,7,1,Electrician,695.0
697.0,z1,Floor,1,2,VVS,696.0
698.0,z1,Sewage,2,1,Electrician,697.0
699.0,z1,Interior Walls,8,3,Carpenter,698.0
700.0,z1,Electricity,1,1,Concrete,699.0
701.0,z1,Structural Foundation,8,3,Electrician,700.0
702.0,z1,Gypsum,3,1,Carpenter,701.0
703.0,z1,Interior Walls,3,3,VVS,702.0
704.0,z1,Structural Foundation,3,3,Electrician,703.0
705.0,z1,Floor,9,1,VVS,704.0
706.0,z1,Floor,5,2,Concrete,705.0
707.0,z1,Piping,9,3,Carpenter,706.0
708.0,z1,Gypsum,3,1,Painter,707.0
709.0,z1,Piping,6,1,Painter,708.0
710.0,z1,Sewage,8,2,Painter,709.0
711.0,z1,Gypsum,5,2,Electrician,710.0
712.0,z1,Gypsum,8,2,Carpenter,711.0
713.0,z1,Gypsum,1,1,Carpenter,712.0
714.0,z1,Structural Foundation,6,1,Electrician,713.0
715.0,z1,Electricity,8,2,Carpenter,714.0
716.0,z1,Structural Walls,7,2,Painter,715.0
717.0,z1,Piping,6,1,Concrete,716.0
718.0,z1,Electricity,2,1,Electrician,717.0
719.0,z1,Structural Walls,8,3,Electrician,718.0
720.0,z1,Sewage,3,3,Carpenter,719.0
721.0,z1,Floor,3,3,VVS,720.0
722.0,z1,Structural Foundation,4,2,Painter,721.0
723.0,z1,Interior Walls,2,2,Painter,722.0
724.0,z1,Structural Foundation,3,1,VVS,723.0
725.0,z1,Piping,7,1,Carpenter,724.0
726.0,z1,Piping,1,2,Electrician,725.0
727.0,z1,Structural Walls,7,2,Electrician,726.0
728.0,z1,Electricity,1,1,Carpenter,727.0
729.0,z1,Sewage,4,1,Painter,728.0
730.0,z1,Gypsum,2,2,Painter,729.0
731.0,z1,Gypsum,1,3,Painter,730.0
732.0,z1,Floor,1,2,Carpenter,731.0
733.0,z1,Sewage,4,3,Concrete,732.0
734.0,z1,Gypsum,8,1,Electrician,733.0
735.0,z1,Structural Foundation,9,3,VVS,734.0
736.0,z1,Structural Foundation,1,3,Carpenter,735.0
737.0,z1,Interior Walls,1,3,Carpenter,736.0
738.0,z1,Structural Walls,6,1,VVS,737.0
739.0,z1,Piping,9,1,Carpenter,738.0
740.0,z1,Piping,2,1,Carpenter,739.0
741.0,z1,Floor,8,1,Painter,740.0
742.0,z1,Piping,6,3,Painter,741.0
743.0,z1,Sewage,9,3,VVS,742.0
744.0,z1,Gypsum,5,2,VVS,743.0
745.0,z1,Floor,7,3,Carpenter,744.0
746.0,z1,Interior Walls,6,2,Carpenter,745.0
747.0,z1,Structural Walls,7,2,Electrician,746.0
748.0,z1,Structural Foundation,7,1,VVS,747.0
749.0,z1,Interior Walls,7,1,VVS,748.0
750.0,z1,Interior Walls,8,2,VVS,749.0
751.0,z1,Structural Walls,4,3,Carpenter,750.0
752.0,z1,Gypsum,3,1,Electrician,751.0
753.0,z1,Interior Walls,6,1,Electrician,752.0
754.0,z1,Structural Foundation,6,2,Electrician,753.0
755.0,z1,Structural Walls,5,2,Concrete,754.0
756.0,z1,Piping,1,1,Concrete,755.0
757.0,z1,Sewage,6,2,Concrete,756.0
758.0,z1,Structural Foundation,4,1,Painter,757.0
759.0,z1,Electricity,4,2,Painter,758.0
760.0,z1,Piping,6,2,VVS,759.0
761.0,z1,Interior Walls,4,1,Carpenter,760.0
762.0,z1,Structural Walls,6,3,Carpenter,761.0
763.0,z1,Electricity,3,3,VVS,762.0
764.0,z1,Electricity,6,3,VVS,763.0
765.0,z1,Structural Walls,1,2,Concrete,764.0
766.0,z1,Floor,6,2,Electrician,765.0
767.0,z1,Gypsum,9,1,VVS,766.0
768.0,z1,Structural Walls,5,3,Painter,767.0
769.0,z1,Electricity,7,3,Carpenter,768.0
770.0,z1,Interior Walls,3,1,Concrete,769.0
771.0,z1,Floor,7,2,Electrician,770.0
772.0,z1,Electricity,3,3,VVS,771.0
773.0,z1,Piping,3,2,Electrician,772.0
774.0,z1,Gypsum,4,1,Painter,773.0
775.0,z1,Sewage,2,2,Painter,774.0
776.0,z1,Floor,5,3,Electrician,775.0
777.0,z1,Electricity,5,3,Concrete,776.0
778.0,z1,Piping,3,2,VVS,777.0
779.0,z1,Structural Walls,2,1,Carpenter,778.0
780.0,z1,Gypsum,4,1,Concrete,779.0
781.0,z1,Structural Foundation,1,2,Painter,780.0
782.0,z1,Structural Walls,1,2,Concrete,781.0
783.0,z1,Electricity,7,1,Carpenter,782.0
784.0,z1,Electricity,1,3,Concrete,783.0
785.0,z1,Structural Walls,9,1,Electrician,784.0
786.0,z1,Gypsum,9,2,VVS,785.0
787.0,z1,Gypsum,9,2,Carpenter,786.0
788.0,z1,Electricity,6,2,VVS,787.0
789.0,z1,Interior Walls,1,2,Carpenter,788.0
790.0,z1,Floor,5,3,Carpenter,789.0
791.0,z1,Floor,2,2,Painter,790.0
792.0,z1,Structural Walls,8,1,Painter,791.0
793.0,z1,Sewage,1,3,Carpenter,792.0
794.0,z1,Piping,9,3,Concrete,793.0
795.0,z1,Structural Walls,6,1,Carpenter,794.0
796.0,z1,Piping,4,1,Concrete,795.0
797.0,z1,Electricity,2,1,Electrician,796.0
798.0,z1,Floor,9,3,VVS,797.0
799.0,z1,Electricity,6,3,Electrician,798.0
800.0,z2,Floor,5,3,VVS,799.0
801.0,z2,Sewage,1,1,Electrician,800.0
802.0,z2,Gypsum,8,3,Electrician,801.0
803.0,z2,Piping,3,2,Carpenter,802.0
804.0,z2,Piping,5,2,VVS,803.0
805.0,z2,Structural Foundation,5,3,Concrete,804.0
806.0,z2,Structural Foundation,4,2,Concrete,805.0
807.0,z2,Sewage,9,3,VVS,806.0
808.0,z2,Floor,3,1,Carpenter,807.0
809.0,z2,Gypsum,1,2,Concrete,808.0
810.0,z2,Interior Walls,2,2,Carpenter,809.0
811.0,z2,Interior Walls,2,3,Electrician,810.0
812.0,z2,Piping,5,3,Carpenter,811.0
813.0,z2,Sewage,4,2,Painter,812.0
814.0,z2,Piping,3,2,Carpenter,813.0
815.0,z2,Structural Foundation,1,1,Carpenter,814.0
816.0,z2,Sewage,7,3,VVS,815.0
817.0,z2,Piping,9,1,Concrete,816.0
818.0,z2,Electricity,4,3,Painter,817.0
819.0,z2,Electricity,9,2,Painter,818.0
820.0,z2,Floor,6,1,Concrete,819.0
821.0,z2,Interior Walls,6,2,Carpenter,820.0
822.0,z2,Structural Walls,1,2,Carpenter,821.0
823.0,z2,Structural Walls,8,3,Concrete,822.0
824.0,z2,Piping,6,2,Concrete,823.0
825.0,z2,Gypsum,9,2,Electrician,824.0
826.0,z2,Sewage,6,1,VVS,825.0
827.0,z2,Interior Walls,2,3,Painter,826.0
828.0,z2,Sewage,7,1,Carpenter,827.0
829.0,z2,Electricity,8,1,Concrete,828.0
830.0,z2,Structural Walls,9,3,Painter,829.0
831.0,z2,Piping,7,2,VVS,830.0
832.0,z2,Piping,2,1,Concrete,831.0
833.0,z2,Structural Foundation,1,2,Concrete,832.0
834.0,z2,Gypsum,5,2,Carpenter,833.0
835.0,z2,Structural Walls,2,3,Carpenter,834.0
836.0,z2,Sewage,9,3,Electrician,835.0
837.0,z2,Gypsum,6,3,Painter,836.0
838.0,z2,Electricity,3,3,Concrete,837.0
839.0,z2,Structural Walls,2,2,Painter,838.0
840.0,z2,Piping,2,1,Concrete,839.0
841.0,z2,Structural Foundation,8,2,Concrete,840.0
842.0,z2,Interior Walls,5,1,VVS,841.0
843.0,z2,Piping,4,1,VVS,842.0
844.0,z2,Structural Walls,6,3,Electrician,843.0
845.0,z2,Structural Walls,5,2,Carpenter,844.0
846.0,z2,Structural Foundation,5,2,Carpenter,845.0
847.0,z2,Interior Walls,4,2,Electrician,846.0
848.0,z2,Electricity,3,3,VVS,847.0
849.0,z2,Interior Walls,1,2,Painter,848.0
850.0,z2,Sewage,5,1,VVS,849.0
851.0,z2,Structural Walls,2,2,Painter,850.0
852.0,z2,Interior Walls,9,2,Painter,851.0
853.0,z2,Structural Walls,3,3,VVS,852.0
854.0,z2,Sewage,9,1,Electrician,853.0
855.0,z2,Electricity,1,2,VVS,854.0
856.0,z2,Gypsum,5,1,Painter,855.0
857.0,z2,Electricity,2,2,Electrician,856.0
858.0,z2,Structural Walls,8,1,Carpenter,857.0
859.0,z2,Floor,7,2,Electrician,858.0
860.0,z2,Electricity,9,1,Electrician,859.0
861.0,z2,Piping,8,1,VVS,860.0
862.0,z2,Floor,4,2,Painter,861.0
863.0,z2,Piping,4,3,Electrician,862.0
864.0,z2,Sewage,7,2,Electrician,863.0
865.0,z2,Gypsum,9,1,Concrete,864.0
866.0,z2,Electricity,1,2,Electrician,865.0
867.0,z2,Floor,5,3,Electrician,866.0
868.0,z2,Electricity,5,3,Carpenter,867.0
869.0,z2,Gypsum,7,3,Painter,868.0
870.0,z2,Gypsum,1,2,Concrete,869.0
871.0,z2,Floor,6,2,Electrician,870.0
872.0,z2,Interior Walls,2,3,Concrete,871.0
873.0,z2,Piping,5,2,Concrete,872.0
874.0,z2,Gypsum,7,3,Concrete,873.0
875.0,z2,Interior Walls,7,2,Painter,874.0
876.0,z2,Sewage,2,3,VVS,875.0
877.0,z2,Gypsum,3,1,VVS,876.0
878.0,z2,Structural Walls,2,3,Painter,877.0
879.0,z2,Piping,9,2,Electrician,878.0
880.0,z2,Interior Walls,8,1,VVS,879.0
881.0,z2,Floor,2,1,Painter,880.0
882.0,z2,Structural Walls,9,3,VVS,881.0
883.0,z2,Gypsum,5,3,Painter,882.0
884.0,z2,Interior Walls,7,1,VVS,883.0
885.0,z2,Piping,9,2,VVS,884.0
886.0,z2,Gypsum,5,3,VVS,885.0
887.0,z2,Interior Walls,6,3,Electrician,886.0
888.0,z2,Piping,9,3,Carpenter,887.0
889.0,z2,Sewage,4,3,Carpenter,888.0
890.0,z2,Piping,7,1,Electrician,889.0
891.0,z2,Structural Walls,6,2,VVS,890.0
892.0,z2,Floor,9,2,Carpenter,891.0
893.0,z2,Electricity,3,1,VVS,892.0
894.0,z2,Gypsum,1,3,Concrete,893.0
895.0,z2,Sewage,3,3,Carpenter,894.0
896.0,z2,Structural Foundation,7,1,Concrete,895.0
897.0,z2,Electricity,1,1,Painter,896.0
898.0,z2,Gypsum,3,2,Painter,897.0
899.0,z2,Electricity,8,1,Concrete,898.0
900.0,z2,Floor,5,1,VVS,899.0
901.0,z2,Structural Foundation,9,2,VVS,900.0
902.0,z2,Sewage,5,1,Electrician,901.0
903.0,z2,Structural Walls,1,3,Electrician,902.0
904.0,z2,Sewage,5,2,Painter,903.0
905.0,z2,Gypsum,7,2,Carpenter,904.0
906.0,z2,Gypsum,8,2,Carpenter,905.0
907.0,z2,Structural Foundation,9,3,VVS,906.0
908.0,z2,Floor,8,1,VVS,907.0
909.0,z2,Structural Walls,7,2,Painter,908.0
910.0,z2,Electricity,5,1,VVS,909.0
911.0,z2,Interior Walls,3,2,Concrete,910.0
912.0,z2,Floor,4,3,Electrician,911.0
913.0,z2,Floor,7,1,Electrician,912.0
914.0,z2,Interior Walls,6,3,VVS,913.0
915.0,z2,Piping,2,1,Carpenter,914.0
916.0,z2,Sewage,2,2,Painter,915.0
917.0,z2,Structural Foundation,4,3,Electrician,916.0
918.0,z2,Sewage,3,3,Carpenter,917.0
919.0,z2,Structural Walls,9,3,Electrician,918.0
920.0,z2,Gypsum,6,2,Concrete,919.0
921.0,z2,Floor,4,3,Painter,920.0
922.0,z2,Interior Walls,7,2,Carpenter,921.0
923.0,z2,Sewage,9,1,VVS,922.0
924.0,z2,Structural Foundation,5,2,VVS,923.0
925.0,z2,Gypsum,5,2,VVS,924.0
926.0,z2,Piping,2,1,Electrician,925.0
927.0,z2,Electricity,8,2,Electrician,926.0
928.0,z2,Interior Walls,6,2,VVS,927.0
929.0,z2,Structural Walls,5,1,Carpenter,928.0
930.0,z2,Electricity,6,2,Painter,929.0
931.0,z2,Structural Foundation,8,1,VVS,930.0
932.0,z2,Sewage,6,3,Carpenter,931.0
933.0,z2,Sewage,4,1,Painter,932.0
934.0,z2,Structural Walls,6,3,Concrete,933.0
935.0,z2,Interior Walls,2,3,Concrete,934.0
936.0,z2,Piping,4,1,Electrician,935.0
937.0,z2,Structural Walls,9,2,Concrete,936.0
938.0,z2,Structural Foundation,4,1,Carpenter,937.0
939.0,z2,Gypsum,2,3,Carpenter,938.0
940.0,z2,Sewage,9,3,VVS,939.0
941.0,z2,Sewage,1,1,Electrician,940.0
942.0,z2,Floor,9,1,Carpenter,941.0
943.0,z2,Interior Walls,9,3,VVS,942.0
944.0,z2,Piping,4,2,Concrete,943.0
945.0,z2,Interior Walls,7,1,Painter,944.0
946.0,z2,Electricity,2,2,VVS,945.0
947.0,z2,Floor,7,2,Concrete,946.0
948.0,z2,Floor,3,3,Electrician,947.0
949.0,z2,Structural Foundation,5,1,Painter,948.0
950.0,z2,Interior Walls,3,1,Concrete,949.0
951.0,z2,Structural Walls,2,3,Painter,950.0
952.0,z2,Interior Walls,2,3,VVS,951.0
953.0,z2,Piping,1,1,Concrete,952.0
954.0,z2,Gypsum,3,3,Concrete,953.0
955.0,z2,Structural Walls,8,3,VVS,954.0
956.0,z2,Structural Walls,9,2,Painter,955.0
957.0,z2,Piping,1,1,VVS,956.0
958.0,z2,Piping,4,2,Painter,957.0
959.0,z2,Structural Walls,8,3,Electrician,958.0
960.0,z2,Structural Foundation,4,2,Electrician,959.0
961.0,z2,Structural Foundation,8,3,VVS,960.0
962.0,z2,Piping,2,1,Electrician,961.0
963.0,z2,Piping,1,1,Carpenter,962.0
964.0,z2,Gypsum,5,1,Carpenter,963.0
965.0,z2,Piping,2,1,Concrete,964.0
966.0,z2,Gypsum,7,3,Concrete,965.0
967.0,z2,Floor,5,1,Concrete,966.0
968.0,z2,Structural Foundation,7,3,Carpenter,967.0
969.0,z2,Electricity,5,2,Electrician,968.0
970.0,z2,Electricity,1,3,Electrician,969.0
971.0,z2,Structural Walls,5,1,Carpenter,970.0
972.0,z2,Structural Walls,2,3,Concrete,971.0
973.0,z2,Sewage,6,2,VVS,972.0
974.0,z2,Structural Walls,8,1,Concrete,973.0
975.0,z2,Piping,7,1,Painter,974.0
976.0,z2,Sewage,5,2,Painter,975.0
977.0,z2,Structural Walls,9,1,Electrician,976.0
978.0,z2,Interior Walls,6,2,Carpenter,977.0
979.0,z2,Floor,8,1,VVS,978.0
980.0,z2,Interior Walls,2,3,Painter,979.0
981.0,z2,Floor,5,3,Carpenter,980.0
982.0,z2,Interior Walls,4,2,VVS,981.0
983.0,z2,Sewage,9,1,Electrician,982.0
984.0,z2,Structural Foundation,4,2,VVS,983.0
985.0,z2,Electricity,1,1,VVS,984.0
986.0,z2,Structural Walls,3,1,VVS,985.0
987.0,z2,Electricity,9,2,VVS,986.0
988.0,z2,Electricity,6,3,Concrete,987.0
989.0,z2,Structural Foundation,1,1,Carpenter,988.0
990.0,z2,Floor,6,2,Painter,989.0
991.0,z2,Gypsum,9,2,Concrete,990.0
992.0,z2,Gypsum,2,2,Painter,991.0
993.0,z2,Electricity,1,3,Carpenter,992.0
994.0,z2,Structural Foundation,9,3,Electrician,993.0
995.0,z2,Structural Walls,9,2,Concrete,994.0
996.0,z2,Interior Walls,9,2,Painter,995.0
997.0,z2,Interior Walls,9,2,Concrete,996.0
998.0,z2,Interior Walls,4,2,VVS,997.0
999.0,z2,Electricity,3,1,VVS,998.0
1000.0,z2,Structural Walls,1,1,VVS,999.0
1001.0,z2,Structural Foundation,2,1,Electrician,1000.0
1002.0,z2,Interior Walls,4,2,Painter,1001.0
1003.0,z2,Sewage,7,3,Electrician,1002.0
1004.0,z2,Gypsum,7,2,Carpenter,1003.0
1005.0,z2,Structural Foundation,7,3,VVS,1004.0
1006.0,z2,Piping,3,1,Painter,1005.0
1007.0,z2,Electricity,3,2,Electrician,1006.0
1008.0,z2,Sewage,9,3,Carpenter,1007.0
1009.0,z2,Interior Walls,7,2,VVS,1008.0
1010.0,z2,Structural Foundation,3,2,Electrician,1009.0
1011.0,z2,Electricity,6,2,Painter,1010.0
1012.0,z2,Electricity,1,3,VVS,1011.0
1013.0,z2,Interior Walls,3,3,Electrician,1012.0
1014.0,z2,Interior Walls,6,3,Concrete,1013.0
1015.0,z2,Floor,6,3,Carpenter,1014.0
1016.0,z2,Piping,5,1,Concrete,1015.0
1017.0,z2,Sewage,2,2,Concrete,1016.0
1018.0,z2,Floor,2,3,Concrete,1017.0
1019.0,z2,Electricity,7,3,VVS,1018.0
1020.0,z2,Interior Walls,8,1,Carpenter,1019.0
1021.0,z2,Structural Walls,4,3,Electrician,1020.0
1022.0,z2,Floor,4,3,Concrete,1021.0
1023.0,z2,Electricity,8,3,Concrete,1022.0
1024.0,z2,Interior Walls,2,2,Painter,1023.0
1025.0,z2,Floor,5,1,Concrete,1024.0
1026.0,z2,Gypsum,5,2,Electrician,1025.0
1027.0,z2,Floor,8,2,Painter,1026.0
1028.0,z2,Floor,4,2,Electrician,1027.0
1029.0,z2,Structural Foundation,4,3,Carpenter,1028.0
1030.0,z2,Gypsum,5,1,Concrete,1029.0
1031.0,z2,Structural Foundation,4,1,Carpenter,1030.0
1032.0,z2,Gypsum,1,3,Painter,1031.0
1033.0,z2,Electricity,4,3,VVS,1032.0
1034.0,z2,Sewage,6,1,Electrician,1033.0
1035.0,z2,Sewage,9,3,VVS,1034.0
1036.0,z2,Sewage,1,1,Electrician,1035.0
1037.0,z2,Interior Walls,6,3,Concrete,1036.0
1038.0,z2,Sewage,6,3,Electrician,1037.0
1039.0,z2,Structural Walls,3,1,Concrete,1038.0
1040.0,z2,Structural Walls,6,3,Carpenter,1039.0
1041.0,z2,Piping,3,2,VVS,1040.0
1042.0,z2,Piping,9,3,Painter,1041.0
1043.0,z2,Interior Walls,7,2,Carpenter,1042.0
1044.0,z2,Structural Foundation,6,2,Painter,1043.0
1045.0,z2,Structural Walls,3,1,VVS,1044.0
1046.0,z2,Floor,8,2,VVS,1045.0
1047.0,z2,Piping,3,3,Carpenter,1046.0
1048.0,z2,Sewage,9,3,Carpenter,1047.0
1049.0,z2,Interior Walls,8,2,VVS,1048.0
1050.0,z2,Floor,9,1,Concrete,1049.0
1051.0,z2,Structural Walls,6,3,Carpenter,1050.0
1052.0,z2,Structural Foundation,2,1,Carpenter,1051.0
1053.0,z2,Sewage,1,2,Painter,1052.0
1054.0,z2,Sewage,3,3,Concrete,1053.0
1055.0,z2,Gypsum,5,1,VVS,1054.0
1056.0,z2,Gypsum,5,3,Electrician,1055.0
1057.0,z2,Piping,4,1,Electrician,1056.0
1058.0,z2,Piping,1,2,Concrete,1057.0
1059.0,z2,Sewage,7,3,Electrician,1058.0
1060.0,z2,Piping,8,3,VVS,1059.0
1061.0,z2,Interior Walls,8,2,Concrete,1060.0
1062.0,z2,Piping,6,2,Painter,1061.0
1063.0,z2,Structural Foundation,2,1,Electrician,1062.0
1064.0,z2,Piping,5,2,Electrician,1063.0
1065.0,z2,Piping,3,1,Painter,1064.0
1066.0,z2,Sewage,7,1,VVS,1065.0
1067.0,z2,Gypsum,9,1,Concrete,1066.0
1068.0,z2,Structural Walls,9,2,Electrician,1067.0
1069.0,z2,Structural Foundation,8,1,Painter,1068.0
1070.0,z2,Gypsum,5,2,Electrician,1069.0
1071.0,z2,Gypsum,6,3,Carpenter,1070.0
1072.0,z2,Piping,1,2,Painter,1071.0
1073.0,z2,Sewage,5,3,Electrician,1072.0
1074.0,z2,Sewage,6,2,Electrician,1073.0
1075.0,z2,Structural Foundation,4,3,Carpenter,1074.0
1076.0,z2,Electricity,5,2,VVS,1075.0
1077.0,z2,Piping,6,2,Electrician,1076.0
1078.0,z2,Interior Walls,9,2,Concrete,1077.0
1079.0,z2,Interior Walls,4,1,Painter,1078.0
1080.0,z2,Electricity,2,3,Electrician,1079.0
1081.0,z2,Interior Walls,4,3,Concrete,1080.0
1082.0,z2,Sewage,9,3,Carpenter,1081.0
1083.0,z2,Piping,7,2,Concrete,1082.0
1084.0,z2,Gypsum,2,2,Painter,1083.0
1085.0,z2,Floor,2,2,Painter,1084.0
1086.0,z2,Structural Foundation,2,3,Carpenter,1085.0
