Id,Zone,Task operation,Duration,Resources,Craft,Construciton order
546.0,z3,Electricity,8,1,Electrician,545.0
547.0,z3,Structural Foundation,9,2,Painter,546.0
548.0,z3,Sewage,1,1,VVS,547.0
549.0,z3,Structural Walls,5,1,Carpenter,548.0
550.0,z3,Structural Walls,8,1,Painter,549.0
551.0,z3,Structural Walls,4,2,Carpenter,550.0
552.0,z3,Structural Foundation,2,2,Concrete,551.0
553.0,z3,Structural Walls,8,2,Electrician,552.0
554.0,z3,Interior Walls,2,3,VVS,553.0
555.0,z3,Structural Walls,1,2,Painter,554.0
556.0,z3,Sewage,4,3,Electrician,555.0
557.0,z3,Piping,7,3,Painter,556.0
558.0,z3,Structural Walls,8,2,Electrician,557.0
559.0,z3,Piping,4,2,Concrete,558.0
560.0,z3,Floor,7,3,Carpenter,559.0
561.0,z3,Interior Walls,9,2,Electrician,560.0
562.0,z3,Structural Walls,6,3,Carpenter,561.0
563.0,z3,Structural Walls,2,2,Concrete,562.0
564.0,z3,Sewage,4,1,Concrete,563.0
565.0,z3,Piping,1,3,Electrician,564.0
566.0,z3,Floor,6,1,Painter,565.0
567.0,z3,Structural Foundation,4,1,Concrete,566.0
568.0,z3,Piping,5,1,Concrete,567.0
569.0,z3,Piping,5,1,Concrete,568.0
570.0,z3,Gypsum,3,2,Electrician,569.0
571.0,z3,Gypsum,9,2,Carpenter,570.0
572.0,z3,Interior Walls,4,2,Carpenter,571.0
573.0,z3,Structural Foundation,9,3,Concrete,572.0
574.0,z3,Structural Foundation,3,1,Carpenter,573.0
575.0,z3,Sewage,8,2,Concrete,574.0
576.0,z3,Interior Walls,9,1,Painter,575.0
577.0,z3,Sewage,1,3,Carpenter,576.0
578.0,z3,Sewage,6,2,Painter,577.0
579.0,z3,Piping,3,3,Carpenter,578.0
580.0,z3,Floor,9,2,Carpenter,579.0
581.0,z3,Floor,4,2,Concrete,580.0
582.0,z3,Structural Foundation,2,2,VVS,581.0
583.0,z3,Structural Walls,1,3,Concrete,582.0
584.0,z3,Floor,5,1,Carpenter,583.0
585.0,z3,Electricity,4,2,Painter,584.0
586.0,z3,Piping,2,3,Carpenter,585.0
587.0,z3,Structural Walls,7,1,Painter,586.0
588.0,z3,Piping,4,3,Electrician,587.0
589.0,z3,Interior Walls,4,2,VVS,588.0
590.0,z3,Floor,4,2,VVS,589.0
591.0,z3,Piping,3,2,Concrete,590.0
592.0,z3,Electricity,9,1,Painter,591.0
593.0,z3,Piping,9,3,Electrician,592.0
594.0,z3,Sewage,5,2,VVS,593.0
595.0,z3,Gypsum,3,3,Carpenter,594.0
596.0,z3,Sewage,5,3,VVS,595.0
597.0,z3,Structural Walls,8,1,VVS,596.0
598.0,z3,Gypsum,7,3,Carpenter,597.0
599.0,z3,Structural Walls,7,3,Electrician,598.0
600.0,z4,Electricity,2,1,Carpenter,599.0
601.0,z4,Floor,9,3,Electrician,600.0
602.0,z4,Piping,7,3,Carpenter,601.0
603.0,z4,Structural Foundation,4,1,Carpenter,602.0
604.0,z4,Structural Foundation,4,1,Concrete,603.0
605.0,z4,Floor,7,3,Concrete,604.0
606.0,z4,Electricity,3,1,VVS,605.0
607.0,z4,Interior Walls,4,1,Painter,606.0
608.0,z4,Electricity,5,1,Electrician,607.0
609.0,z4,Floor,6,1,Carpenter,608.0
610.0,z4,Floor,9,2,Carpenter,609.0
611.0,z4,Structural Walls,9,3,VVS,610.0
612.0,z4,Interior Walls,1,1,Electrician,611.0
613.0,z4,Structural Walls,5,3,Electrician,612.0
614.0,z4,Sewage,8,3,Carpenter,613.0
615.0,z4,Interior Walls,9,1,Carpenter,614.0
616.0,z4,Structural Walls,7,2,Painter,615.0
617.0,z4,Electricity,1,1,Carpenter,616.0
618.0,z4,Floor,8,1,Concrete,617.0
619.0,z4,Gypsum,4,2,Painter,618.0
620.0,z4,Structural Foundation,8,2,Concrete,619.0
621.0,z4,Interior Walls,2,3,Carpenter,620.0
622.0,z4,Electricity,3,2,Concrete,621.0
623.0,z4,Structural Walls,1,2,Carpenter,622.0
624.0,z4,Structural Walls,7,3,Concrete,623.0
625.0,z4,Piping,4,1,Painter,624.0
626.0,z4,Gypsum,2,2,Painter,625.0
627.0,z4,Structural Foundation,5,1,Carpenter,626.0
628.0,z4,Piping,1,1,Carpenter,627.0
629.0,z4,Electricity,8,3,Painter,628.0
630.0,z4,Electricity,6,3,Painter,629.0
631.0,z4,Floor,3,1,Electrician,630.0
632.0,z4,Piping,8,1,Electrician,631.0
633.0,z4,Structural Foundation,7,3,Electrician,632.0
634.0,z4,Structural Walls,8,2,Carpenter,633.0
635.0,z4,Electricity,6,2,Painter,634.0
636.0,z4,Floor,8,2,VVS,635.0
637.0,z4,Floor,8,2,Carpenter,636.0
638.0,z4,Structural Foundation,5,2,Painter,637.0
639.0,z4,Floor,8,2,Electrician,638.0
640.0,z4,Sewage,4,2,Carpenter,639.0
641.0,z4,Interior Walls,6,2,Carpenter,640.0
642.0,z4,Gypsum,8,2,VVS,641.0
643.0,z4,Electricity,6,1,Painter,642.0
644.0,z4,Floor,7,1,Painter,643.0
645.0,z4,Structural Foundation,1,1,Electrician,644.0
646.0,z4,Electricity,4,3,Painter,645.0
647.0,z4,Interior Walls,1,3,Carpenter,646.0
648.0,z4,Floor,8,1,Concrete,647.0
649.0,z4,Structural Foundation,4,2,Concrete,648.0
650.0,z4,Floor,8,1,Carpenter,649.0
651.0,z4,Interior Walls,2,2,Electrician,650.0
652.0,z4,Gypsum,4,3,Electrician,651.0
653.0,z4,Gypsum,7,2,Electrician,652.0
654.0,z4,Structural Walls,1,1,Electrician,653.0
655.0,z4,Interior Walls,6,2,Carpenter,654.0
656.0,z4,Floor,6,1,Concrete,655.0
657.0,z4,Gypsum,8,1,Electrician,656.0
658.0,z4,Gypsum,8,1,Concrete,657.0
659.0,z4,Gypsum,7,3,VVS,658.0
660.0,z4,Structural Walls,6,1,VVS,659.0
661.0,z4,Gypsum,4,3,Electrician,660.0
662.0,z4,Electricity,6,2,Electrician,661.0
663.0,z4,Electricity,2,3,VVS,662.0
664.0,z4,Piping,7,1,Painter,663.0
665.0,z4,Gypsum,9,3,Painter,664.0
666.0,z4,Gypsum,1,2,Concrete,665.0
667.0,z4,Electricity,8,2,Painter,666.0
668.0,z4,Structural Foundation,1,1,Concrete,667.0
669.0,z4,Piping,8,1,VVS,668.0
670.0,z4,Gypsum,8,1,Electrician,669.0
671.0,z4,Sewage,9,3,Carpenter,670.0
672.0,z4,Gypsum,6,2,Concrete,671.0
673.0,z4,Structural Walls,3,3,Electrician,672.0
674.0,z4,Structural Walls,8,1,Carpenter,673.0
675.0,z4,Gypsum,7,3,Electrician,674.0
676.0,z4,Sewage,8,2,Electrician,675.0
677.0,z4,Sewage,2,2,Carpenter,676.0
678.0,z4,Floor,2,1,Painter,677.0
679.0,z4,Piping,1,3,VVS,678.0
680.0,z4,Structural Walls,5,1,VVS,679.0
681.0,z4,Sewage,1,3,Concrete,680.0
682.0,z4,Sewage,6,1,Concrete,681.0
683.0,z4,Piping,8,2,Carpenter,682.0
684.0,z4,Interior Walls,5,2,Concrete,683.0
685.0,z4,Sewage,8,2,Painter,684.0
686.0,z4,Floor,4,3,Carpenter,685.0
687.0,z4,Electricity,3,1,Painter,686.0
688.0,z4,Gypsum,2,3,Electrician,687.0
689.0,z4,Electricity,1,3,Electrician,688.0
690.0,z4,Electricity,5,1,Concrete,689.0
691.0,z4,Piping,1,2,VVS,690.0
692.0,z4,Floor,6,2,Carpenter,691.0
693.0,z4,Floor,1,3,Concrete,692.0
694.0,z4,Gypsum,3,1,Concrete,693.0
695.0,z4,Sewage,4,1,VVS,694.0
696.0,z4,Interior Walls,6,3,Concrete,695.0
697.0,z4,Gypsum,9,3,Concrete,696.0
698.0,z4,Sewage,6,2,Concrete,697.0
699.0,z4,Structural Walls,4,1,Electrician,698.0
700.0,z4,Floor,7,2,Electrician,699.0
701.0,z4,Structural Foundation,6,3,Painter,700.0
702.0,z4,Piping,6,1,Concrete,701.0
703.0,z4,Interior Walls,9,1,Carpenter,702.0
704.0,z4,Piping,6,2,Electrician,703.0
705.0,z4,Sewage,7,2,Electrician,704.0
706.0,z4,Sewage,3,1,Painter,705.0
707.0,z4,Electricity,1,2,Concrete,706.0
708.0,z4,Structural Foundation,6,1,VVS,707.0
709.0,z4,Piping,1,2,Painter,708.0
710.0,z4,Floor,2,1,Electrician,709.0
711.0,z4,Interior Walls,6,2,Concrete,710.0
712.0,z4,Structural Walls,3,1,Painter,711.0
713.0,z4,Piping,8,3,Painter,712.0
714.0,z4,Floor,7,1,Concrete,713.0
715.0,z4,Gypsum,7,3,Concrete,714.0
716.0,z4,Piping,5,3,Electrician,715.0
717.0,z4,Sewage,6,2,Concrete,716.0
718.0,z4,Electricity,2,1,Concrete,717.0
719.0,z4,Piping,8,1,Painter,718.0
720.0,z4,Interior Walls,5,2,Painter,719.0
721.0,z4,Sewage,2,1,Painter,720.0
722.0,z4,Sewage,8,2,VVS,721.0
723.0,z4,Structural Foundation,5,1,Painter,722.0
724.0,z4,Structural Foundation,3,3,Electrician,723.0
725.0,z4,Sewage,1,3,Electrician,724.0
726.0,z4,Electricity,4,1,Carpenter,725.0
727.0,z4,Piping,7,2,VVS,726.0
728.0,z4,Piping,6,3,Carpenter,727.0
729.0,z4,Structural Foundation,7,2,VVS,728.0
730.0,z4,Piping,6,2,Carpenter,729.0
731.0,z4,Piping,4,2,VVS,730.0
732.0,z4,Electricity,1,2,Concrete,731.0
733.0,z4,Structural Walls,9,2,Electrician,732.0
734.0,z4,Structural Walls,6,2,Concrete,733.0
735.0,z4,Structural Foundation,9,1,Carpenter,734.0
736.0,z4,Interior Walls,7,2,Carpenter,735.0
737.0,z4,Structural Walls,1,1,Carpenter,736.0
738.0,z4,Piping,2,2,Concrete,737.0
739.0,z4,Interior Walls,9,3,VVS,738.0
740.0,z4,Sewage,1,3,VVS,739.0
741.0,z4,Structural Foundation,5,2,Carpenter,740.0
742.0,z4,Interior Walls,8,3,Carpenter,741.0
743.0,z4,Interior Walls,3,1,Concrete,742.0
744.0,z4,Piping,7,3,Carpenter,743.0
745.0,z4,Gypsum,3,2,Painter,744.0
746.0,z4,Structural Foundation,5,1,Carpenter,745.0
747.0,z4,Electricity,3,1,Concrete,746.0
748.0,z4,Interior Walls,4,2,VVS,747.0
749.0,z4,Piping,7,2,Electrician,748.0
