Id,Zone,Task operation,Duration,Resources,Craft,Construciton order
543.0,z2,Structural Foundation,4,2,Painter,542.0
544.0,z2,Gypsum,2,2,Electrician,543.0
545.0,z2,Floor,6,2,Painter,544.0
546.0,z2,Floor,9,3,Concrete,545.0
547.0,z2,Structural Walls,8,2,Concrete,546.0
548.0,z2,Piping,3,2,Painter,547.0
549.0,z2,Structural Foundation,8,1,Carpenter,548.0
550.0,z2,Interior Walls,6,3,Concrete,549.0
551.0,z2,Gypsum,8,1,Painter,550.0
552.0,z2,Structural Walls,1,2,Electrician,551.0
553.0,z2,Structural Walls,8,3,Carpenter,552.0
554.0,z2,Sewage,1,2,VVS,553.0
555.0,z2,Interior Walls,5,1,Electrician,554.0
556.0,z2,Sewage,8,1,Carpenter,555.0
557.0,z2,Sewage,3,2,Carpenter,556.0
558.0,z2,Interior Walls,5,3,Concrete,557.0
559.0,z2,Structural Walls,7,2,VVS,558.0
560.0,z2,Floor,5,2,VVS,559.0
561.0,z2,Gypsum,5,3,VVS,560.0
562.0,z2,Gypsum,4,2,Concrete,561.0
563.0,z2,Structural Foundation,2,1,Painter,562.0
564.0,z2,Floor,3,3,Electrician,563.0
565.0,z2,Structural Walls,1,2,Carpenter,564.0
566.0,z2,Interior Walls,6,1,Electrician,565.0
567.0,z2,Gypsum,7,1,Painter,566.0
568.0,z2,Sewage,5,1,Carpenter,567.0
569.0,z2,Floor,1,2,Painter,568.0
570.0,z2,Floor,9,1,Painter,569.0
571.0,z2,Structural Walls,6,1,Carpenter,570.0
572.0,z2,Electricity,1,1,Electrician,571.0
573.0,z2,Electricity,1,2,Carpenter,572.0
574.0,z2,Sewage,5,3,Concrete,573.0
575.0,z2,Interior Walls,7,1,VVS,574.0
576.0,z2,Floor,1,1,Painter,575.0
577.0,z2,Floor,4,3,Electrician,576.0
578.0,z2,Structural Walls,2,3,Carpenter,577.0
579.0,z2,Structural Walls,9,3,Concrete,578.0
580.0,z2,Electricity,8,1,Concrete,579.0
581.0,z2,Sewage,5,1,VVS,580.0
582.0,z2,Electricity,2,1,Carpenter,581.0
583.0,z2,Floor,5,1,Carpenter,582.0
584.0,z2,Sewage,6,1,Painter,583.0
585.0,z2,Interior Walls,4,2,Carpenter,584.0
586.0,z2,Electricity,9,1,Concrete,585.0
587.0,z2,Piping,9,3,Painter,586.0
588.0,z2,Sewage,3,1,VVS,587.0
589.0,z2,Interior Walls,1,2,Electrician,588.0
590.0,z2,Gypsum,6,3,Concrete,589.0
591.0,z2,Sewage,3,3,Concrete,590.0
592.0,z2,Electricity,7,2,Electrician,591.0
593.0,z2,Electricity,9,2,Electrician,592.0
594.0,z2,Gypsum,8,2,Concrete,593.0
595.0,z2,Piping,3,1,VVS,594.0
596.0,z2,Interior Walls,2,3,Carpenter,595.0
597.0,z2,Structural Foundation,9,2,VVS,596.0
598.0,z2,Interior Walls,3,2,Electrician,597.0
599.0,z2,Structural Walls,7,2,Concrete,598.0
600.0,z3,Electricity,9,3,VVS,599.0
601.0,z3,Electricity,3,3,Painter,600.0
602.0,z3,Gypsum,3,1,Electrician,601.0
603.0,z3,Gypsum,2,3,VVS,602.0
604.0,z3,Interior Walls,2,1,Electrician,603.0
605.0,z3,Structural Walls,6,3,Electrician,604.0
606.0,z3,Sewage,8,2,Painter,605.0
607.0,z3,Gypsum,1,1,Electrician,606.0
608.0,z3,Structural Foundation,1,1,Carpenter,607.0
609.0,z3,Structural Walls,2,3,Electrician,608.0
610.0,z3,Structural Foundation,2,2,Electrician,609.0
611.0,z3,Electricity,5,1,Electrician,610.0
612.0,z3,Structural Foundation,5,1,VVS,611.0
613.0,z3,Sewage,6,1,Electrician,612.0
614.0,z3,Sewage,5,1,Carpenter,613.0
615.0,z3,Structural Walls,8,2,VVS,614.0
616.0,z3,Electricity,4,2,Painter,615.0
617.0,z3,Electricity,1,1,Concrete,616.0
618.0,z3,Gypsum,7,2,Painter,617.0
619.0,z3,Gypsum,4,2,VVS,618.0
620.0,z3,Structural Foundation,3,1,VVS,619.0
621.0,z3,Structural Walls,2,3,Painter,620.0
622.0,z3,Structural Foundation,4,2,VVS,621.0
623.0,z3,Structural Foundation,3,3,VVS,622.0
624.0,z3,Interior Walls,3,1,Electrician,623.0
625.0,z3,Gypsum,5,2,Electrician,624.0
626.0,z3,Structural Foundation,2,3,Electrician,625.0
627.0,z3,Gypsum,2,3,VVS,626.0
628.0,z3,Floor,9,1,Electrician,627.0
629.0,z3,Sewage,1,1,Carpenter,628.0
630.0,z3,Floor,1,3,VVS,629.0
631.0,z3,Electricity,7,3,Carpenter,630.0
632.0,z3,Sewage,8,2,VVS,631.0
633.0,z3,Sewage,1,2,Electrician,632.0
634.0,z3,Interior Walls,8,3,VVS,633.0
635.0,z3,Piping,9,3,Painter,634.0
636.0,z3,Structural Walls,5,2,VVS,635.0
637.0,z3,Interior Walls,9,1,Electrician,636.0
638.0,z3,Floor,9,1,Electrician,637.0
639.0,z3,Electricity,8,2,Concrete,638.0
640.0,z3,Sewage,7,2,Painter,639.0
641.0,z3,Structural Foundation,9,2,Carpenter,640.0
642.0,z3,Piping,9,3,Concrete,641.0
643.0,z3,Structural Walls,9,1,VVS,642.0
644.0,z3,Structural Walls,3,3,Electrician,643.0
645.0,z3,Structural Foundation,7,1,Carpenter,644.0
646.0,z3,Piping,7,3,VVS,645.0
647.0,z3,Piping,2,3,Electrician,646.0
648.0,z3,Structural Foundation,7,1,Concrete,647.0
649.0,z3,Structural Foundation,2,2,Electrician,648.0
650.0,z3,Electricity,9,1,VVS,649.0
651.0,z3,Piping,1,1,Carpenter,650.0
652.0,z3,Structural Foundation,6,1,Electrician,651.0
653.0,z3,Gypsum,3,2,Carpenter,652.0
654.0,z3,Electricity,9,3,VVS,653.0
655.0,z3,Structural Foundation,8,2,Concrete,654.0
656.0,z3,Sewage,1,3,Carpenter,655.0
657.0,z3,Structural Foundation,9,2,VVS,656.0
658.0,z3,Electricity,2,3,Carpenter,657.0
659.0,z3,Structural Walls,6,2,Concrete,658.0
660.0,z3,Electricity,6,1,Painter,659.0
661.0,z3,Interior Walls,2,1,Electrician,660.0
662.0,z3,Structural Foundation,5,3,Electrician,661.0
663.0,z3,Interior Walls,3,1,Concrete,662.0
664.0,z3,Electricity,7,1,Carpenter,663.0
665.0,z3,Sewage,8,3,Carpenter,664.0
666.0,z3,Sewage,3,2,Concrete,665.0
667.0,z3,Electricity,6,2,Electrician,666.0
668.0,z3,Electricity,5,1,Electrician,667.0
669.0,z3,Piping,8,3,Electrician,668.0
670.0,z3,Interior Walls,7,3,VVS,669.0
671.0,z3,Piping,6,1,VVS,670.0
672.0,z3,Structural Walls,5,3,Painter,671.0
673.0,z3,Gypsum,8,3,VVS,672.0
674.0,z3,Gypsum,7,3,Painter,673.0
675.0,z3,Piping,8,3,VVS,674.0
676.0,z3,Interior Walls,8,2,Painter,675.0
677.0,z3,Electricity,6,2,Painter,676.0
678.0,z3,Gypsum,2,3,Painter,677.0
679.0,z3,Structural Foundation,8,1,Concrete,678.0
680.0,z3,Sewage,7,3,Painter,679.0
681.0,z3,Interior Walls,1,1,Painter,680.0
682.0,z3,Floor,7,3,Carpenter,681.0
683.0,z3,Sewage,3,3,Painter,682.0
684.0,z3,Floor,2,3,Electrician,683.0
685.0,z3,Sewage,8,2,Carpenter,684.0
686.0,z3,Electricity,3,1,Painter,685.0
687.0,z3,Interior Walls,8,2,Carpenter,686.0
688.0,z3,Electricity,6,1,Carpenter,687.0
689.0,z3,Gypsum,5,2,VVS,688.0
690.0,z3,Interior Walls,2,3,Painter,689.0
691.0,z3,Electricity,2,2,VVS,690.0
692.0,z3,Structural Walls,4,3,Painter,691.0
693.0,z3,Electricity,4,1,Electrician,692.0
694.0,z3,Piping,4,1,VVS,693.0
695.0,z3,Gypsum,1,3,Carpenter,694.0
696.0,z3,Gypsum,5,1,Concrete,695.0
697.0,z3,Interior Walls,3,1,VVS,696.0
698.0,z3,Gypsum,2,2,Concrete,697.0
699.0,z3,Piping,7,1,Concrete,698.0
700.0,z3,Structural Foundation,9,2,Painter,699.0
701.0,z3,Interior Walls,5,1,Painter,700.0
702.0,z3,Electricity,4,3,VVS,701.0
703.0,z3,Structural Foundation,2,3,Concrete,702.0
704.0,z3,Gypsum,4,2,Carpenter,703.0
705.0,z3,Structural Foundation,8,3,Electrician,704.0
706.0,z3,Interior Walls,1,3,Carpenter,705.0
707.0,z3,Structural Walls,1,2,Concrete,706.0
708.0,z3,Interior Walls,2,3,VVS,707.0
709.0,z3,Interior Walls,6,2,Painter,708.0
710.0,z3,Sewage,4,3,Painter,709.0
711.0,z3,Electricity,1,1,VVS,710.0
712.0,z3,Structural Foundation,4,3,Electrician,711.0
713.0,z3,Sewage,4,2,Concrete,712.0
714.0,z3,Structural Foundation,1,1,VVS,713.0
715.0,z3,Structural Walls,2,1,Concrete,714.0
716.0,z3,Interior Walls,9,2,Carpenter,715.0
717.0,z3,Structural Foundation,5,2,Concrete,716.0
718.0,z3,Floor,2,3,Painter,717.0
719.0,z3,Structural Foundation,4,1,Carpenter,718.0
720.0,z3,Gypsum,3,2,Carpenter,719.0
721.0,z3,Structural Walls,6,1,Painter,720.0
722.0,z3,Electricity,3,3,Electrician,721.0
723.0,z3,Floor,3,1,Concrete,722.0
724.0,z3,Piping,1,3,VVS,723.0
725.0,z3,Structural Foundation,9,3,Carpenter,724.0
726.0,z3,Gypsum,4,2,Electrician,725.0
727.0,z3,Interior Walls,3,2,Painter,726.0
728.0,z3,Structural Walls,2,1,Painter,727.0
729.0,z3,Gypsum,3,1,Painter,728.0
730.0,z3,Structural Foundation,4,2,VVS,729.0
731.0,z3,Piping,1,3,VVS,730.0
732.0,z3,Sewage,6,1,Concrete,731.0
733.0,z3,Sewage,6,3,VVS,732.0
734.0,z3,Structural Foundation,9,3,Concrete,733.0
735.0,z3,Piping,3,2,Electrician,734.0
736.0,z3,Interior Walls,1,1,Painter,735.0
737.0,z3,Electricity,9,1,Painter,736.0
738.0,z3,Structural Foundation,9,2,Carpenter,737.0
739.0,z3,Sewage,3,1,Painter,738.0
740.0,z3,Structural Walls,5,2,Painter,739.0
741.0,z3,Floor,7,3,Carpenter,740.0
742.0,z3,Electricity,9,2,Painter,741.0
743.0,z3,Interior Walls,3,2,VVS,742.0
744.0,z3,Floor,7,1,VVS,743.0
745.0,z3,Structural Foundation,6,1,Concrete,744.0
746.0,z3,Electricity,8,3,Painter,745.0
747.0,z3,Gypsum,5,1,Electrician,746.0
748.0,z3,Floor,4,1,Painter,747.0
749.0,z3,Structural Foundation,1,1,VVS,748.0
750.0,z3,Structural Foundation,6,2,VVS,749.0
751.0,z3,Structural Foundation,8,2,Painter,750.0
752.0,z3,Piping,9,2,Painter,751.0
753.0,z3,Floor,7,2,Carpenter,752.0
754.0,z3,Electricity,9,2,Carpenter,753.0
755.0,z3,Floor,7,3,Painter,754.0
756.0,z3,Sewage,5,3,Painter,755.0
757.0,z3,Electricity,4,3,Carpenter,756.0
758.0,z3,Floor,1,2,Electrician,757.0
759.0,z3,Floor,4,3,Electrician,758.0
760.0,z3,Electricity,7,1,VVS,759.0
761.0,z3,Gypsum,8,2,VVS,760.0
762.0,z3,Interior Walls,7,3,Painter,761.0
763.0,z3,Gypsum,5,1,Electrician,762.0
764.0,z3,Floor,7,3,Carpenter,763.0
765.0,z3,Structural Walls,3,3,Painter,764.0
766.0,z3,Piping,1,3,VVS,765.0
767.0,z3,Gypsum,1,2,Carpenter,766.0
768.0,z3,Interior Walls,6,2,Painter,767.0
769.0,z3,Piping,4,1,Concrete,768.0
770.0,z3,Gypsum,2,2,VVS,769.0
771.0,z3,Structural Walls,3,3,VVS,770.0
772.0,z3,Piping,1,3,Concrete,771.0
773.0,z3,Structural Walls,7,2,Concrete,772.0
774.0,z3,Sewage,2,2,Electrician,773.0
775.0,z3,Structural Foundation,5,3,VVS,774.0
776.0,z3,Electricity,1,1,Electrician,775.0
777.0,z3,Interior Walls,2,3,Concrete,776.0
778.0,z3,Structural Foundation,3,3,Carpenter,777.0
779.0,z3,Floor,3,3,Carpenter,778.0
780.0,z3,Electricity,3,2,Painter,779.0
781.0,z3,Floor,2,1,Carpenter,780.0
782.0,z3,Interior Walls,8,2,Carpenter,781.0
783.0,z3,Gypsum,3,1,Concrete,782.0
784.0,z3,Gypsum,2,1,Painter,783.0
785.0,z3,Structural Foundation,5,2,Carpenter,784.0
786.0,z3,Electricity,6,1,VVS,785.0
787.0,z3,Interior Walls,5,2,Carpenter,786.0
788.0,z3,Piping,5,1,VVS,787.0
789.0,z3,Gypsum,7,2,Concrete,788.0
790.0,z3,Sewage,4,1,Painter,789.0
791.0,z3,Floor,1,3,VVS,790.0
792.0,z3,Piping,1,1,Electrician,791.0
793.0,z3,Electricity,5,2,VVS,792.0
794.0,z3,Floor,9,2,Carpenter,793.0
795.0,z3,Floor,5,1,Carpenter,794.0
796.0,z3,Floor,6,2,Electrician,795.0
797.0,z3,Sewage,8,3,VVS,796.0
798.0,z3,Structural Walls,6,3,Electrician,797.0
799.0,z3,Sewage,3,3,VVS,798.0
800.0,z4,Sewage,3,1,VVS,799.0
801.0,z4,Floor,9,3,Painter,800.0
802.0,z4,Sewage,5,3,Carpenter,801.0
803.0,z4,Gypsum,6,3,Painter,802.0
804.0,z4,Electricity,5,2,Painter,803.0
805.0,z4,Electricity,6,2,Carpenter,804.0
806.0,z4,Structural Walls,2,1,Concrete,805.0
807.0,z4,Structural Foundation,5,2,Carpenter,806.0
808.0,z4,Structural Walls,3,1,Painter,807.0
809.0,z4,Sewage,8,2,Painter,808.0
810.0,z4,Gypsum,2,1,VVS,809.0
811.0,z4,Electricity,5,3,Electrician,810.0
812.0,z4,Structural Foundation,9,3,Carpenter,811.0
813.0,z4,Structural Walls,1,2,Painter,812.0
814.0,z4,Interior Walls,4,2,VVS,813.0
815.0,z4,Interior Walls,6,3,Electrician,814.0
816.0,z4,Interior Walls,7,1,Carpenter,815.0
817.0,z4,Floor,4,3,Electrician,816.0
818.0,z4,Interior Walls,3,3,Concrete,817.0
819.0,z4,Structural Walls,3,3,Concrete,818.0
820.0,z4,Structural Foundation,3,1,Painter,819.0
821.0,z4,Sewage,8,3,Electrician,820.0
822.0,z4,Sewage,3,2,VVS,821.0
823.0,z4,Floor,2,3,Painter,822.0
824.0,z4,Structural Foundation,5,2,Painter,823.0
825.0,z4,Interior Walls,1,2,Carpenter,824.0
826.0,z4,Floor,2,1,Concrete,825.0
827.0,z4,Piping,3,1,Carpenter,826.0
828.0,z4,Floor,1,2,Painter,827.0
829.0,z4,Sewage,6,1,Carpenter,828.0
830.0,z4,Electricity,5,2,Painter,829.0
831.0,z4,Floor,4,1,Electrician,830.0
832.0,z4,Electricity,8,1,VVS,831.0
833.0,z4,Floor,8,3,VVS,832.0
834.0,z4,Gypsum,1,2,Painter,833.0
835.0,z4,Sewage,2,2,VVS,834.0
836.0,z4,Structural Foundation,3,1,Carpenter,835.0
837.0,z4,Piping,2,2,Electrician,836.0
838.0,z4,Electricity,4,2,Painter,837.0
839.0,z4,Sewage,1,2,Painter,838.0
840.0,z4,Structural Walls,9,1,Electrician,839.0
841.0,z4,Gypsum,2,1,Painter,840.0
842.0,z4,Electricity,7,1,Concrete,841.0
843.0,z4,Floor,4,2,VVS,842.0
844.0,z4,Structural Walls,9,2,Electrician,843.0
845.0,z4,Electricity,8,3,Electrician,844.0
846.0,z4,Piping,1,3,Concrete,845.0
847.0,z4,Sewage,5,2,Electrician,846.0
848.0,z4,Sewage,8,2,Concrete,847.0
849.0,z4,Electricity,1,3,Painter,848.0
850.0,z4,Electricity,9,1,Painter,849.0
851.0,z4,Piping,2,2,Concrete,850.0
852.0,z4,Electricity,1,1,Electrician,851.0
853.0,z4,Structural Walls,3,3,Concrete,852.0
854.0,z4,Structural Walls,9,1,Painter,853.0
855.0,z4,Gypsum,1,3,VVS,854.0
856.0,z4,Structural Walls,9,3,Carpenter,855.0
857.0,z4,Interior Walls,7,2,Electrician,856.0
858.0,z4,Sewage,7,2,Carpenter,857.0
859.0,z4,Piping,5,3,Concrete,858.0
860.0,z4,Structural Foundation,5,3,Concrete,859.0
861.0,z4,Piping,2,3,VVS,860.0
862.0,z4,Floor,8,2,Carpenter,861.0
863.0,z4,Electricity,1,3,Painter,862.0
864.0,z4,Gypsum,4,2,Painter,863.0
865.0,z4,Piping,7,3,Electrician,864.0
866.0,z4,Structural Foundation,3,2,Painter,865.0
867.0,z4,Floor,4,1,VVS,866.0
868.0,z4,Piping,8,3,VVS,867.0
869.0,z4,Piping,8,2,Carpenter,868.0
870.0,z4,Sewage,3,2,Concrete,869.0
871.0,z4,Piping,7,3,VVS,870.0
872.0,z4,Gypsum,6,3,VVS,871.0
873.0,z4,Interior Walls,1,2,Painter,872.0
874.0,z4,Floor,3,2,Carpenter,873.0
875.0,z4,Floor,3,2,Electrician,874.0
876.0,z4,Electricity,9,1,VVS,875.0
877.0,z4,Structural Foundation,4,1,VVS,876.0
878.0,z4,Structural Foundation,5,2,Electrician,877.0
879.0,z4,Piping,4,1,Painter,878.0
880.0,z4,Interior Walls,4,3,Concrete,879.0
881.0,z4,Floor,2,2,Carpenter,880.0
882.0,z4,Structural Foundation,2,3,Electrician,881.0
883.0,z4,Structural Foundation,7,1,VVS,882.0
884.0,z4,Piping,8,2,VVS,883.0
885.0,z4,Piping,5,1,Painter,884.0
886.0,z4,Electricity,6,1,Concrete,885.0
887.0,z4,Floor,9,1,Painter,886.0
888.0,z4,Structural Foundation,3,1,Electrician,887.0
889.0,z4,Interior Walls,9,3,Painter,888.0
890.0,z4,Gypsum,5,2,VVS,889.0
891.0,z4,Piping,8,1,Painter,890.0
892.0,z4,Sewage,4,2,Carpenter,891.0
893.0,z4,Sewage,8,2,Carpenter,892.0
894.0,z4,Structural Walls,8,1,Concrete,893.0
895.0,z4,Floor,4,1,VVS,894.0
896.0,z4,Piping,6,2,Electrician,895.0
897.0,z4,Electricity,8,2,Painter,896.0
898.0,z4,Sewage,8,1,VVS,897.0
899.0,z4,Sewage,4,1,Concrete,898.0
900.0,z4,Interior Walls,3,2,Carpenter,899.0
901.0,z4,Piping,7,1,VVS,900.0
902.0,z4,Interior Walls,9,3,Electrician,901.0
903.0,z4,Structural Walls,5,2,Painter,902.0
904.0,z4,Electricity,9,1,VVS,903.0
905.0,z4,Structural Foundation,6,2,Electrician,904.0
906.0,z4,Sewage,4,3,Concrete,905.0
907.0,z4,Interior Walls,6,2,Painter,906.0
908.0,z4,Gypsum,9,2,VVS,907.0
909.0,z4,Electricity,5,2,Painter,908.0
910.0,z4,Interior Walls,8,1,Carpenter,909.0
911.0,z4,Electricity,2,3,Painter,910.0
912.0,z4,Gypsum,6,1,VVS,911.0
913.0,z4,Sewage,8,2,Painter,912.0
914.0,z4,Structural Foundation,6,3,Carpenter,913.0
915.0,z4,Structural Foundation,1,1,Concrete,914.0
916.0,z4,Interior Walls,8,2,Electrician,915.0
917.0,z4,Interior Walls,9,3,Concrete,916.0
918.0,z4,Interior Walls,9,2,Carpenter,917.0
919.0,z4,Floor,8,2,Concrete,918.0
920.0,z4,Sewage,9,2,Concrete,919.0
921.0,z4,Structural Walls,9,3,Concrete,920.0
922.0,z4,Floor,5,3,Electrician,921.0
923.0,z4,Gypsum,5,1,Electrician,922.0
924.0,z4,Interior Walls,8,3,Painter,923.0
925.0,z4,Structural Foundation,5,1,Concrete,924.0
926.0,z4,Structural Walls,8,1,Electrician,925.0
927.0,z4,Gypsum,4,1,VVS,926.0
928.0,z4,Structural Walls,7,1,Electrician,927.0
929.0,z4,Interior Walls,9,3,Painter,928.0
930.0,z4,Gypsum,8,2,VVS,929.0
931.0,z4,Electricity,7,3,Concrete,930.0
932.0,z4,Sewage,6,1,Carpenter,931.0
933.0,z4,Piping,4,3,Painter,932.0
934.0,z4,Piping,5,2,Electrician,933.0
935.0,z4,Structural Walls,2,2,Carpenter,934.0
936.0,z4,Structural Walls,7,1,VVS,935.0
937.0,z4,Floor,4,3,Painter,936.0
938.0,z4,Sewage,1,1,Concrete,937.0
939.0,z4,Gypsum,2,2,Carpenter,938.0
940.0,z4,Structural Walls,9,2,VVS,939.0
941.0,z4,Structural Walls,9,3,Electrician,940.0
942.0,z4,Structural Foundation,7,2,Carpenter,941.0
943.0,z4,Gypsum,1,1,Carpenter,942.0
944.0,z4,Structural Foundation,5,1,Carpenter,943.0
945.0,z4,Structural Foundation,2,3,VVS,944.0
946.0,z4,Structural Walls,8,2,VVS,945.0
947.0,z4,Gypsum,7,1,Electrician,946.0
948.0,z4,Structural Foundation,7,3,Painter,947.0
949.0,z4,Interior Walls,3,2,Painter,948.0
950.0,z4,Structural Walls,2,1,Electrician,949.0
951.0,z4,Sewage,6,1,Painter,950.0
952.0,z4,Gypsum,6,3,Carpenter,951.0
953.0,z4,Floor,2,2,VVS,952.0
954.0,z4,Sewage,1,3,Concrete,953.0
955.0,z4,Electricity,6,1,VVS,954.0
956.0,z4,Gypsum,6,2,Painter,955.0
957.0,z4,Floor,5,1,Electrician,956.0
958.0,z4,Structural Foundation,8,1,Painter,957.0
959.0,z4,Interior Walls,2,3,Carpenter,958.0
960.0,z4,Structural Foundation,8,3,Carpenter,959.0
961.0,z4,Piping,1,1,Electrician,960.0
962.0,z4,Piping,7,2,Electrician,961.0
963.0,z4,Gypsum,1,3,Carpenter,962.0
964.0,z4,Floor,2,3,Concrete,963.0
965.0,z4,Structural Foundation,4,1,Electrician,964.0
966.0,z4,Electricity,5,1,Carpenter,965.0
967.0,z4,Structural Foundation,6,1,Carpenter,966.0
968.0,z4,Floor,8,2,Concrete,967.0
969.0,z4,Structural Foundation,6,3,Painter,968.0
970.0,z4,Floor,7,3,Painter,969.0
971.0,z4,Piping,7,2,Carpenter,970.0
972.0,z4,Structural Walls,9,2,Electrician,971.0
973.0,z4,Structural Walls,5,1,Painter,972.0
974.0,z4,Gypsum,1,2,Concrete,973.0
975.0,z4,Structural Walls,2,1,VVS,974.0
976.0,z4,Sewage,4,3,Concrete,975.0
977.0,z4,Structural Walls,7,3,Electrician,976.0
978.0,z4,Structural Walls,9,1,Concrete,977.0
979.0,z4,Piping,7,3,Concrete,978.0
980.0,z4,Structural Foundation,7,1,Electrician,979.0
981.0,z4,Structural Walls,5,3,Electrician,980.0
982.0,z4,Piping,5,3,Concrete,981.0
983.0,z4,Floor,5,2,Concrete,982.0
984.0,z4,Structural Walls,1,1,VVS,983.0
985.0,z4,Structural Walls,6,2,VVS,984.0
986.0,z4,Electricity,9,3,VVS,985.0
987.0,z4,Sewage,2,3,Concrete,986.0
988.0,z4,Structural Foundation,7,2,Electrician,987.0
989.0,z4,Floor,2,3,Electrician,988.0
990.0,z4,Sewage,9,1,Painter,989.0
991.0,z4,Structural Walls,5,3,Carpenter,990.0
992.0,z4,Gypsum,9,1,Concrete,991.0
993.0,z4,Structural Walls,8,2,Carpenter,992.0
994.0,z4,Structural Walls,2,2,Carpenter,993.0
995.0,z4,Piping,6,2,Electrician,994.0
996.0,z4,Structural Walls,5,2,Carpenter,995.0
997.0,z4,Sewage,5,1,Concrete,996.0
998.0,z4,Piping,5,1,VVS,997.0
999.0,z4,Gypsum,7,3,Electrician,998.0
